1408 : .0.1.3.6.2.4.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..2,0,0..1,1,0..3,0,0..2,1,0..4,0,0..3,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..
1409 : .0.1.3.6.4.2.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..3,1,1..4,0,1..2,1,1..3,0,1..6,0,0..5,1,0..2,0,0..1,1,0..3,0,0..2,1,0..5,0,0..4,1,0..6,1,1..0,0,1..5,1,1..6,0,1..4,0,0..3,1,0..1,0,0..0,1,0..1,1,1..2,0,1..4,1,1..5,0,1..
1410 : .0.1.4.2.5.6.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..3,0,0..2,1,0..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..4,1,1..5,0,1..6,0,0..5,1,0..2,0,0..1,1,0..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..2,1,1..3,0,1..
1411 : .0.1.4.2.6.3.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..6,1,1..0,0,1..5,1,1..6,0,1..3,0,0..2,1,0..6,0,0..5,1,0..3,1,1..4,0,1..2,1,1..3,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..4,1,1..5,0,1..
1412 : .0.1.4.2.6.5.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..4,1,1..5,0,1..3,0,0..2,1,0..6,0,0..5,1,0..6,1,1..0,0,1..3,1,1..4,0,1..2,1,1..3,0,1..
1413 : .0.1.4.3.5.6.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..2,1,1..3,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..2,0,0..1,1,0..4,0,0..3,1,0..4,1,1..5,0,1..6,0,0..5,1,0..3,1,1..4,0,1..3,0,0..2,1,0..
1414 : .0.1.4.3.6.2.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..3,1,1..4,0,1..3,0,0..2,1,0..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..2,0,0..1,1,0..4,0,0..3,1,0..4,1,1..5,0,1..
1415 : .0.1.4.5.2.6.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..3,0,0..2,1,0..6,0,0..5,1,0..4,1,1..5,0,1..2,1,1..3,0,1..
1416 : .0.1.4.5.3.6.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..2,0,0..1,1,0..4,0,0..3,1,0..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..3,0,0..2,1,0..
1417 : .0.1.4.6.2.5.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,1,1..5,0,1..3,0,0..2,1,0..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..3,1,1..4,0,1..6,0,0..5,1,0..2,0,0..1,1,0..4,0,0..3,1,0..5,1,1..6,0,1..2,1,1..3,0,1..
1418 : .0.1.5.2.6.4.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..5,0,0..4,1,0..6,1,1..0,0,1..3,1,1..4,0,1..3,0,0..2,1,0..6,0,0..5,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..4,0,0..3,1,0..4,1,1..5,0,1..2,1,1..3,0,1..
1419 : .0.1.5.4.2.6.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..5,0,0..4,1,0..5,1,1..6,0,1..3,0,0..2,1,0..6,0,0..5,1,0..1,0,0..0,1,0..1,1,1..2,0,1..4,1,1..5,0,1..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..2,1,1..3,0,1..
1420 : .0.1.6.2.4.3.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..5,1,1..6,0,1..2,1,1..3,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..3,1,1..4,0,1..3,0,0..2,1,0..4,0,0..3,1,0..4,1,1..5,0,1..
1421 : .0.1.6.2.4.5.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..3,1,1..4,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..4,1,1..5,0,1..3,0,0..2,1,0..4,0,0..3,1,0..5,1,1..6,0,1..2,1,1..3,0,1..
1422 : .0.1.6.3.5.2.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..4,1,1..5,0,1..2,1,1..3,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..3,1,1..4,0,1..
1423 : .0.1.6.3.5.4.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..1,0,0..0,1,0..1,1,1..2,0,1..4,1,1..5,0,1..4,0,0..3,1,0..6,1,1..0,0,1..2,0,0..1,1,0..6,0,0..5,1,0..3,1,1..4,0,1..2,1,1..3,0,1..5,0,0..4,1,0..5,1,1..6,0,1..3,0,0..2,1,0..
1424 : .0.1.6.4.3.5.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..4,0,0..3,1,0..4,1,1..5,0,1..2,1,1..3,0,1..5,0,0..4,1,0..6,1,1..0,0,1..2,0,0..1,1,0..6,0,0..5,1,0..3,1,1..4,0,1..3,0,0..2,1,0..
1425 : .0.1.6.5.2.4.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..0,0,0..6,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..6,1,1..0,0,1..3,1,1..4,0,1..3,0,0..2,1,0..4,0,0..3,1,0..4,1,1..5,0,1..2,1,1..3,0,1..
1426 : .0.2.1.3.5.6.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..3,0,0..2,1,0..1,1,1..2,0,1..0,0,0..6,1,0..5,1,1..6,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,1,1..3,0,1..5,0,0..4,1,0..6,1,1..0,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,1,1..4,0,1..
1427 : .0.2.1.3.6.4.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..3,0,0..2,1,0..1,1,1..2,0,1..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..6,1,1..0,0,1..5,1,1..6,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..
1428 : .0.2.1.5.4.6.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..5,0,0..4,1,0..5,1,1..6,0,1..3,0,0..2,1,0..1,1,1..2,0,1..0,0,0..6,1,0..4,1,1..5,0,1..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..6,0,0..5,1,0..1,0,0..0,1,0..2,1,1..3,0,1..
1429 : .0.2.1.5.6.4.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..5,0,0..4,1,0..6,1,1..0,0,1..3,1,1..4,0,1..3,0,0..2,1,0..1,1,1..2,0,1..0,0,0..6,1,0..5,1,1..6,0,1..4,0,0..3,1,0..4,1,1..5,0,1..6,0,0..5,1,0..1,0,0..0,1,0..2,1,1..3,0,1..
1430 : .0.2.1.6.4.3.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..6,0,0..5,1,0..3,1,1..4,0,1..3,0,0..2,1,0..1,1,1..2,0,1..0,0,0..6,1,0..1,0,0..0,1,0..2,1,1..3,0,1..5,0,0..4,1,0..6,1,1..0,0,1..5,1,1..6,0,1..4,0,0..3,1,0..4,1,1..5,0,1..
1431 : .0.2.1.6.5.3.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..6,0,0..5,1,0..6,1,1..0,0,1..4,1,1..5,0,1..3,0,0..2,1,0..1,1,1..2,0,1..0,0,0..6,1,0..1,0,0..0,1,0..2,1,1..3,0,1..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..3,1,1..4,0,1..
1432 : .0.2.4.1.6.5.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..3,0,0..2,1,0..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..6,1,1..0,0,1..3,1,1..4,0,1..1,1,1..2,0,1..0,0,0..6,1,0..1,0,0..0,1,0..2,1,1..3,0,1..
1433 : .0.2.4.5.1.6.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..4,1,1..5,0,1..1,1,1..2,0,1..0,0,0..6,1,0..1,0,0..0,1,0..2,1,1..3,0,1..
1434 : .0.2.4.5.3.6.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..1,0,0..0,1,0..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..3,0,0..2,1,0..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
1435 : .0.2.4.6.5.3.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..6,0,0..5,1,0..6,1,1..0,0,1..1,0,0..0,1,0..2,1,1..3,0,1..1,1,1..2,0,1..0,0,0..6,1,0..4,1,1..5,0,1..3,0,0..2,1,0..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
1436 : .0.2.5.1.3.6.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,1,1..3,0,1..6,0,0..5,1,0..2,0,0..1,1,0..3,0,0..2,1,0..5,0,0..4,1,0..6,1,1..0,0,1..4,1,1..5,0,1..1,1,1..2,0,1..0,0,0..6,1,0..3,1,1..4,0,1..
1437 : .0.2.5.3.4.6.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..1,0,0..0,1,0..2,1,1..3,0,1..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..0,0,0..6,1,0..4,1,1..5,0,1..3,0,0..2,1,0..5,0,0..4,1,0..3,1,1..4,0,1..6,0,0..5,1,0..2,0,0..1,1,0..
1438 : .0.2.5.3.6.1.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..4,1,1..5,0,1..3,0,0..2,1,0..5,0,0..4,1,0..1,0,0..0,1,0..2,1,1..3,0,1..6,0,0..5,1,0..2,0,0..1,1,0..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..0,0,0..6,1,0..3,1,1..4,0,1..
1439 : .0.2.5.4.6.1.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..3,1,1..4,0,1..6,0,0..5,1,0..2,0,0..1,1,0..3,0,0..2,1,0..5,0,0..4,1,0..5,1,1..6,0,1..1,1,1..2,0,1..0,0,0..6,1,0..4,1,1..5,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,1,1..3,0,1..
1440 : .0.2.5.6.4.1.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..6,0,0..5,1,0..2,0,0..1,1,0..3,0,0..2,1,0..5,0,0..4,1,0..6,1,1..0,0,1..3,1,1..4,0,1..1,1,1..2,0,1..0,0,0..6,1,0..5,1,1..6,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,1,1..3,0,1..
1441 : .0.2.5.6.4.3.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..3,0,0..2,1,0..5,0,0..4,1,0..6,1,1..0,0,1..1,0,0..0,1,0..2,1,1..3,0,1..1,1,1..2,0,1..0,0,0..6,1,0..5,1,1..6,0,1..4,0,0..3,1,0..4,1,1..5,0,1..6,0,0..5,1,0..2,0,0..1,1,0..
1442 : .0.2.6.1.3.5.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..4,1,1..5,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,1,1..3,0,1..5,0,0..4,1,0..5,1,1..6,0,1..1,1,1..2,0,1..0,0,0..6,1,0..2,0,0..1,1,0..3,0,0..2,1,0..6,0,0..5,1,0..3,1,1..4,0,1..
1443 : .0.2.6.1.5.3.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..4,1,1..5,0,1..3,0,0..2,1,0..6,0,0..5,1,0..1,0,0..0,1,0..2,1,1..3,0,1..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..0,0,0..6,1,0..2,0,0..1,1,0..5,0,0..4,1,0..3,1,1..4,0,1..
1444 : .0.2.6.3.1.4.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..5,0,0..4,1,0..1,0,0..0,1,0..2,1,1..3,0,1..1,1,1..2,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..6,1,1..0,0,1..5,1,1..6,0,1..3,0,0..2,1,0..6,0,0..5,1,0..4,1,1..5,0,1..
1445 : .0.2.6.3.5.4.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..4,0,0..3,1,0..6,1,1..0,0,1..1,0,0..0,1,0..2,1,1..3,0,1..5,0,0..4,1,0..5,1,1..6,0,1..3,0,0..2,1,0..6,0,0..5,1,0..3,1,1..4,0,1..1,1,1..2,0,1..0,0,0..6,1,0..2,0,0..1,1,0..
1446 : .0.2.6.4.3.1.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..3,0,0..2,1,0..6,0,0..5,1,0..1,0,0..0,1,0..2,1,1..3,0,1..1,1,1..2,0,1..0,0,0..6,1,0..2,0,0..1,1,0..5,0,0..4,1,0..6,1,1..0,0,1..5,1,1..6,0,1..4,0,0..3,1,0..4,1,1..5,0,1..
1447 : .0.2.6.5.3.4.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..3,0,0..2,1,0..6,0,0..5,1,0..6,1,1..0,0,1..1,0,0..0,1,0..2,1,1..3,0,1..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..3,1,1..4,0,1..1,1,1..2,0,1..0,0,0..6,1,0..2,0,0..1,1,0..
1448 : .0.3.1.2.4.6.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..6,0,0..5,1,0..6,1,1..0,0,1..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..2,1,1..3,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..4,0,0..3,1,0..0,0,0..6,1,0..4,1,1..5,0,1..
1449 : .0.3.1.2.6.4.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..5,0,0..4,1,0..6,1,1..0,0,1..5,1,1..6,0,1..4,0,0..3,1,0..0,0,0..6,1,0..2,0,0..1,1,0..2,1,1..3,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..6,0,0..5,1,0..4,1,1..5,0,1..
1450 : .0.3.1.4.6.5.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..6,0,0..5,1,0..6,1,1..0,0,1..2,0,0..1,1,0..4,0,0..3,1,0..0,0,0..6,1,0..4,1,1..5,0,1..2,1,1..3,0,1..1,1,1..2,0,1..5,1,1..6,0,1..5,0,0..4,1,0..1,0,0..0,1,0..3,0,0..2,1,0..
1451 : .0.3.1.6.4.5.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..5,0,0..4,1,0..6,1,1..0,0,1..2,0,0..1,1,0..6,0,0..5,1,0..4,1,1..5,0,1..2,1,1..3,0,1..1,1,1..2,0,1..5,1,1..6,0,1..4,0,0..3,1,0..0,0,0..6,1,0..1,0,0..0,1,0..3,0,0..2,1,0..
1452 : .0.3.4.2.1.6.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..6,0,0..5,1,0..6,1,1..0,0,1..5,1,1..6,0,1..5,0,0..4,1,0..3,1,1..4,0,1..2,1,1..3,0,1..4,0,0..3,1,0..0,0,0..6,1,0..1,0,0..0,1,0..3,0,0..2,1,0..1,1,1..2,0,1..4,1,1..5,0,1..
1453 : .0.3.4.2.5.6.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..5,0,0..4,1,0..3,1,1..4,0,1..2,1,1..3,0,1..4,0,0..3,1,0..0,0,0..6,1,0..5,1,1..6,0,1..1,1,1..2,0,1..4,1,1..5,0,1..6,0,0..5,1,0..2,0,0..1,1,0..
1454 : .0.3.4.6.1.2.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..5,1,1..6,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..5,0,0..4,1,0..3,1,1..4,0,1..6,0,0..5,1,0..2,0,0..1,1,0..2,1,1..3,0,1..4,0,0..3,1,0..0,0,0..6,1,0..4,1,1..5,0,1..
1455 : .0.3.4.6.2.1.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..5,0,0..4,1,0..3,1,1..4,0,1..6,0,0..5,1,0..1,0,0..0,1,0..3,0,0..2,1,0..1,1,1..2,0,1..6,1,1..0,0,1..5,1,1..6,0,1..2,1,1..3,0,1..4,0,0..3,1,0..0,0,0..6,1,0..4,1,1..5,0,1..
1456 : .0.3.4.6.2.5.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..2,1,1..3,0,1..4,0,0..3,1,0..0,0,0..6,1,0..4,1,1..5,0,1..1,1,1..2,0,1..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..5,0,0..4,1,0..3,1,1..4,0,1..6,0,0..5,1,0..2,0,0..1,1,0..
1457 : .0.3.4.6.5.1.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..5,0,0..4,1,0..3,1,1..4,0,1..6,0,0..5,1,0..6,1,1..0,0,1..2,0,0..1,1,0..2,1,1..3,0,1..4,0,0..3,1,0..0,0,0..6,1,0..4,1,1..5,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..
1458 : .0.3.5.1.2.6.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..4,0,0..3,1,0..0,0,0..6,1,0..2,0,0..1,1,0..2,1,1..3,0,1..5,0,0..4,1,0..6,1,1..0,0,1..4,1,1..5,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..6,0,0..5,1,0..3,1,1..4,0,1..
1459 : .0.3.5.2.6.4.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..2,1,1..3,0,1..5,0,0..4,1,0..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..6,0,0..5,1,0..3,1,1..4,0,1..1,1,1..2,0,1..5,1,1..6,0,1..4,0,0..3,1,0..0,0,0..6,1,0..2,0,0..1,1,0..
1460 : .0.3.5.4.2.6.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..6,0,0..5,1,0..3,1,1..4,0,1..2,1,1..3,0,1..5,0,0..4,1,0..5,1,1..6,0,1..1,1,1..2,0,1..4,1,1..5,0,1..4,0,0..3,1,0..0,0,0..6,1,0..2,0,0..1,1,0..
1461 : .0.3.5.6.1.4.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..2,0,0..1,1,0..4,0,0..3,1,0..0,0,0..6,1,0..5,1,1..6,0,1..1,1,1..2,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,1,1..4,0,1..2,1,1..3,0,1..5,0,0..4,1,0..1,0,0..0,1,0..3,0,0..2,1,0..
1462 : .0.3.5.6.2.1.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..4,0,0..3,1,0..0,0,0..6,1,0..5,1,1..6,0,1..2,1,1..3,0,1..5,0,0..4,1,0..1,0,0..0,1,0..3,0,0..2,1,0..1,1,1..2,0,1..6,1,1..0,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,1,1..4,0,1..
1463 : .0.3.5.6.2.4.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,1,1..4,0,1..1,1,1..2,0,1..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..4,0,0..3,1,0..0,0,0..6,1,0..5,1,1..6,0,1..2,1,1..3,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
1464 : .0.3.6.1.2.4.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..5,1,1..6,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..2,0,0..1,1,0..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..
1465 : .0.3.6.1.5.4.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..2,0,0..1,1,0..5,0,0..4,1,0..5,1,1..6,0,1..1,1,1..2,0,1..4,1,1..5,0,1..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..2,1,1..3,0,1..6,0,0..5,1,0..1,0,0..0,1,0..3,0,0..2,1,0..
1466 : .0.3.6.2.1.4.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..1,0,0..0,1,0..3,0,0..2,1,0..1,1,1..2,0,1..6,1,1..0,0,1..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..
1467 : .0.3.6.2.1.5.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..5,0,0..4,1,0..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..1,0,0..0,1,0..3,0,0..2,1,0..1,1,1..2,0,1..6,1,1..0,0,1..4,1,1..5,0,1..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..
1468 : .0.3.6.2.4.5.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..1,1,1..2,0,1..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
1469 : .0.3.6.2.5.4.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..1,1,1..2,0,1..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..5,0,0..4,1,0..5,1,1..6,0,1..2,1,1..3,0,1..6,0,0..5,1,0..2,0,0..1,1,0..
1470 : .0.3.6.4.2.1.5 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..2,0,0..1,1,0..5,0,0..4,1,0..6,1,1..0,0,1..5,1,1..6,0,1..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..2,1,1..3,0,1..6,0,0..5,1,0..1,0,0..0,1,0..3,0,0..2,1,0..1,1,1..2,0,1..4,1,1..5,0,1..
1471 : .0.3.6.4.5.1.2 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..5,0,0..4,1,0..6,1,1..0,0,1..2,0,0..1,1,0..2,1,1..3,0,1..6,0,0..5,1,0..4,1,1..5,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..
1472 : .0.3.6.5.1.2.4 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..2,1,1..3,0,1..6,0,0..5,1,0..6,1,1..0,0,1..4,1,1..5,0,1..1,1,1..2,0,1..1,0,0..0,1,0..3,0,0..2,1,0..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..
1473 : .0.3.6.5.2.4.1 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..2,1,1..3,0,1..6,0,0..5,1,0..6,1,1..0,0,1..1,0,0..0,1,0..3,0,0..2,1,0..4,0,0..3,1,0..0,0,0..6,1,0..3,1,1..4,0,1..1,1,1..2,0,1..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
1474 : .0.4.1.2.6.5.3 , .0.0.0.1.1.1.1 ; 0,1,1..1,0,1..4,1,1..5,0,1..3,0,0..2,1,0..6,0,0..5,1,0..6,1,1..0,0,1..3,1,1..4,0,1..1,1,1..2,0,1..1,0,0..0,1,0..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..0,0,0..6,1,0..2,0,0..1,1,0..2,1,1..3,0,1..
